,0
Name,"VELOCITY FINANCIAL, INC."
Currency,USD
Sector,Financial Services
Industry,Mortgage Finance
Country,US
IPO,"Jan 17, 2020"
Insider Percentage,2.23%
Institution Percentage,96.62%
