,0
Name,"RELMADA THERAPEUTICS, INC."
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"Mar 3, 2014"
Insider Percentage,1.39%
Institution Percentage,71.22%
