,0
Name,"AQUABOUNTY TECHNOLOGIES, INC."
Currency,USD
Sector,Consumer Defensive
Industry,Farm Products
Country,US
IPO,"Jan 9, 2017"
Insider Percentage,1.25%
Institution Percentage,48.13%
