,0
Name,BRIDGE INVESTMENT GROUP HOLDINGS INC.
Currency,USD
Sector,Financial Services
Industry,Asset Management
Country,US
IPO,"Jul 16, 2021"
Insider Percentage,7.54%
Institution Percentage,65.61%
