,0
Name,ARROW FINANCIAL CORPORATION
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Sep 18, 1980"
Insider Percentage,3.60%
Institution Percentage,45.06%
