,0
Name,"GRUPO SIMEC, S.A.B. DE C.V."
Currency,USD
Sector,Basic Materials
Industry,Steel
Country,MX
IPO,"Feb 11, 2013"
Insider Percentage,- -
Institution Percentage,0.18%
