,0
Name,"SIGILON THERAPEUTICS, INC."
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"Dec 4, 2020"
Insider Percentage,21.86%
Institution Percentage,58.58%
