,0
Name,"LL FLOORING HOLDINGS, INC."
Currency,USD
Sector,Consumer Cyclical
Industry,Home Improvement Retail
Country,US
IPO,"Jan 4, 2010"
Insider Percentage,2.76%
Institution Percentage,81.46%
