,0
Name,"TILE SHOP HOLDINGS, INC."
Currency,USD
Sector,Consumer Cyclical
Industry,Home Improvement Retail
Country,US
IPO,"Jun 17, 2021"
Insider Percentage,31.07%
Institution Percentage,44.48%
