,0
Name,"LUMINAR TECHNOLOGIES, INC."
Currency,USD
Sector,Technology
Industry,Software—Application
Country,US
IPO,"Dec 3, 2020"
Insider Percentage,11.31%
Institution Percentage,44.83%
