,0
Name,SPINDLETOP OIL & GAS CO.
Currency,USD
Sector,Energy
Industry,Oil & Gas E&P
Country,US
IPO,"Nov 9, 1999"
Insider Percentage,87.35%
Institution Percentage,- -
