,0
Name,"DYCOM INDUSTRIES, INC."
Currency,USD
Sector,Industrials
Industry,Engineering & Construction
Country,US
IPO,"Sep 24, 1990"
Insider Percentage,3.79%
Institution Percentage,95.15%
