,0
Name,"BJ'S WHOLESALE CLUB HOLDINGS, INC."
Currency,USD
Sector,Consumer Defensive
Industry,Discount Stores
Country,US
IPO,"Jun 28, 2018"
Insider Percentage,1.11%
Institution Percentage,101.74%
