,0
Name,ORIGIN AGRITECH LIMITED
Currency,USD
Sector,Basic Materials
Industry,Agricultural Inputs
Country,CN
IPO,"Nov 8, 2005"
Insider Percentage,26.92%
Institution Percentage,5.98%
