,0
Name,IRSA INVERSIONES Y REPRESENTACIONES SOCIEDAD ANÓNIMA
Currency,USD
Sector,Industrials
Industry,Conglomerates
Country,AR
IPO,"Sep 4, 2001"
Insider Percentage,- -
Institution Percentage,16.27%
