,0
Name,"MARSH & MCLENNAN COMPANIES, INC."
Currency,USD
Sector,Financial Services
Industry,Insurance Brokers
Country,US
IPO,"Jun 4, 1969"
Insider Percentage,0.11%
Institution Percentage,91.05%
