,0
Name,ROBLOX CORPORATION
Currency,USD
Sector,Communication Services
Industry,Electronic Gaming & Multimedia
Country,US
IPO,"Mar 10, 2021"
Insider Percentage,4.51%
Institution Percentage,71.55%
