,0
Name,THE CHEMOURS COMPANY
Currency,USD
Sector,Basic Materials
Industry,Specialty Chemicals
Country,US
IPO,"Jun 19, 2015"
Insider Percentage,0.99%
Institution Percentage,76.17%
