,0
Name,"FLEXSHOPPER, INC."
Currency,USD
Sector,Industrials
Industry,Rental & Leasing Services
Country,US
IPO,"Dec 12, 2007"
Insider Percentage,28.58%
Institution Percentage,23.34%
