,0
Name,"1-800-FLOWERS.COM, INC."
Currency,USD
Sector,Consumer Cyclical
Industry,Specialty Retail
Country,US
IPO,"Aug 3, 1999"
Insider Percentage,35.71%
Institution Percentage,78.61%
