,0
Name,"EVEREST RE GROUP, LTD."
Currency,USD
Sector,Financial Services
Industry,Insurance—Reinsurance
Country,BM
IPO,"Oct 3, 1995"
Insider Percentage,1.61%
Institution Percentage,98.49%
