,0
Name,NIU TECHNOLOGIES
Currency,USD
Sector,Consumer Cyclical
Industry,Auto Manufacturers
Country,CN
IPO,"Oct 19, 2018"
Insider Percentage,- -
Institution Percentage,47.05%
