,0
Name,"MID-SOUTHERN BANCORP, INC."
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Jul 12, 2018"
Insider Percentage,15.04%
Institution Percentage,29.71%
