,0
Name,"HANNON ARMSTRONG SUSTAINABLE INFRASTRUCTURE CAPITAL, INC."
Currency,USD
Sector,Real Estate
Industry,REIT—Specialty
Country,US
IPO,"Apr 18, 2013"
Insider Percentage,2.79%
Institution Percentage,90.15%
