,0
Name,"HAWKEYE SYSTEMS, INC."
Currency,USD
Sector,Industrials
Industry,Aerospace & Defense
Country,US
IPO,"Sep 13, 2019"
Insider Percentage,26.91%
Institution Percentage,- -
