,0
Name,"UNIVERSAL SECURITY INSTRUMENTS, INC."
Currency,USD
Sector,Industrials
Industry,Security & Protection Services
Country,US
IPO,"Jan 17, 1973"
Insider Percentage,15.63%
Institution Percentage,25.48%
