,0
Name,"NEW YORK COMMUNITY BANCORP, INC."
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Dec 20, 2002"
Insider Percentage,1.91%
Institution Percentage,61.76%
