,0
Name,DAQO NEW ENERGY CORP.
Currency,USD
Sector,Technology
Industry,Semiconductor Equipment & Materials
Country,CN
IPO,"Oct 7, 2010"
Insider Percentage,8.52%
Institution Percentage,60.14%
