,0
Name,"ANPAC BIO-MEDICAL SCIENCE CO., LTD."
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,CN
IPO,"Jan 30, 2020"
Insider Percentage,21.24%
Institution Percentage,1.54%
