,0
Name,"WW INTERNATIONAL, INC."
Currency,USD
Sector,Consumer Cyclical
Industry,Personal Services
Country,US
IPO,"Nov 15, 2001"
Insider Percentage,2.86%
Institution Percentage,96.56%
