,0
Name,INTERCONTINENTAL HOTELS GROUP PLC
Currency,USD
Sector,Consumer Cyclical
Industry,Lodging
Country,GB
IPO,"Apr 8, 2003"
Insider Percentage,0.00%
Institution Percentage,4.15%
