,0
Name,"MEDALIST DIVERSIFIED REIT, INC."
Currency,USD
Sector,Real Estate
Industry,REIT—Diversified
Country,US
IPO,"Feb 13, 2020"
Insider Percentage,- -
Institution Percentage,- -
