,0
Name,"ENLINK MIDSTREAM, LLC"
Currency,USD
Sector,Energy
Industry,Oil & Gas Midstream
Country,US
IPO,"Mar 10, 2014"
Insider Percentage,0.84%
Institution Percentage,87.53%
