,0
Name,SEAPORT GLOBAL ACQUISITION II CORP.
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Nov 17, 2021"
Insider Percentage,- -
Institution Percentage,59.65%
