,0
Name,MATERION CORPORATION
Currency,USD
Sector,Basic Materials
Industry,Other Industrial Metals & Mining
Country,US
IPO,"Mar 17, 1980"
Insider Percentage,1.46%
Institution Percentage,93.51%
