,0
Name,JEFFERIES FINANCIAL GROUP INC.
Currency,USD
Sector,Financial Services
Industry,Capital Markets
Country,US
IPO,"Oct 7, 1968"
Insider Percentage,25.57%
Institution Percentage,67.90%
