,0
Name,WISDOMTREE INTERNATIONAL DIVIDEND EX-FINANCIALS FUND
Currency,USD
Sector,
Industry,
Country,US
IPO,"Jun 16, 2006"
Insider Percentage,- -
Institution Percentage,- -
