,0
Name,"CLINIGENCE HOLDINGS, INC."
Currency,USD
Sector,Healthcare
Industry,Health Information Services
Country,US
IPO,"Jan 8, 2021"
Insider Percentage,38.74%
Institution Percentage,- -
