,0
Name,"BLACKSTONE MORTGAGE TRUST, INC."
Currency,USD
Sector,Real Estate
Industry,REIT—Mortgage
Country,US
IPO,"Dec 29, 1980"
Insider Percentage,0.96%
Institution Percentage,56.29%
