,0
Name,WEBER INC.
Currency,USD
Sector,Consumer Cyclical
Industry,"Furnishings, Fixtures & Appliances"
Country,US
IPO,"Aug 5, 2021"
Insider Percentage,19.46%
Institution Percentage,68.45%
