,0
Name,"SCHMITT INDUSTRIES, INC."
Currency,USD
Sector,Technology
Industry,Scientific & Technical Instruments
Country,US
IPO,"Oct 27, 1993"
Insider Percentage,19.75%
Institution Percentage,33.66%
