,0
Name,"AVENUE THERAPEUTICS, INC."
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"Jun 27, 2017"
Insider Percentage,46.91%
Institution Percentage,10.88%
