,0
Name,"BWX TECHNOLOGIES, INC."
Currency,USD
Sector,Industrials
Industry,Aerospace & Defense
Country,US
IPO,"Jul 10, 2010"
Insider Percentage,0.35%
Institution Percentage,100.07%
