,0
Name,WAVE LIFE SCIENCES LTD.
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,SG
IPO,"Nov 11, 2015"
Insider Percentage,5.50%
Institution Percentage,63.13%
