,0
Name,"MID-AMERICA APARTMENT COMMUNITIES, INC."
Currency,USD
Sector,Real Estate
Industry,REIT—Residential
Country,US
IPO,"Jan 28, 1994"
Insider Percentage,0.67%
Institution Percentage,95.72%
