,0
Name,FOCUS FINANCIAL PARTNERS INC.
Currency,USD
Sector,Financial Services
Industry,Asset Management
Country,US
IPO,"Jul 26, 2018"
Insider Percentage,0.03%
Institution Percentage,98.79%
