,0
Name,BYD COMPANY LIMITED
Currency,USD
Sector,Consumer Cyclical
Industry,Auto Manufacturers
Country,CN
IPO,"Jan 1, 1900"
Insider Percentage,20.63%
Institution Percentage,26.93%
