,0
Name,AMANASU TECHNO HOLDINGS CORPORATION
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Sep 21, 2005"
Insider Percentage,86.04%
Institution Percentage,- -
