,0
Name,GAOTU TECHEDU INC.
Currency,USD
Sector,Consumer Defensive
Industry,Education & Training Services
Country,CN
IPO,"Jun 6, 2019"
Insider Percentage,1.01%
Institution Percentage,20.25%
