,0
Name,CONSOLIDATED WATER CO. LTD.
Currency,USD
Sector,Utilities
Industry,Utilities—Regulated Water
Country,KY
IPO,"Dec 15, 1994"
Insider Percentage,5.37%
Institution Percentage,51.56%
