,0
Name,"FIRST WATCH RESTAURANT GROUP, INC."
Currency,USD
Sector,Consumer Cyclical
Industry,Restaurants
Country,US
IPO,"Sep 30, 2021"
Insider Percentage,1.17%
Institution Percentage,98.47%
