,0
Name,"NEUROCRINE BIOSCIENCES, INC."
Currency,USD
Sector,Healthcare
Industry,Drug Manufacturers—Specialty & Generic
Country,US
IPO,"May 23, 1996"
Insider Percentage,1.43%
Institution Percentage,95.68%
