,0
Name,"FIRST INDUSTRIAL REALTY TRUST, INC."
Currency,USD
Sector,Real Estate
Industry,REIT—Industrial
Country,US
IPO,"Jun 24, 1994"
Insider Percentage,0.40%
Institution Percentage,97.78%
