,0
Name,"TRIUMPH BANCORP, INC."
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Nov 7, 2014"
Insider Percentage,6.21%
Institution Percentage,87.33%
