,0
Name,"LIFE TIME GROUP HOLDINGS, INC."
Currency,USD
Sector,Consumer Cyclical
Industry,Leisure
Country,US
IPO,"Jan 2, 1987"
Insider Percentage,14.42%
Institution Percentage,89.50%
