,0
Name,POLYMET MINING CORP.
Currency,USD
Sector,Basic Materials
Industry,Other Industrial Metals & Mining
Country,CA
IPO,"Aug 3, 1984"
Insider Percentage,71.38%
Institution Percentage,3.95%
