,0
Name,"ENERGY RECOVERY, INC."
Currency,USD
Sector,Industrials
Industry,Pollution & Treatment Controls
Country,US
IPO,"Jul 2, 2008"
Insider Percentage,10.13%
Institution Percentage,69.28%
