,0
Name,"NATIONAL PRESTO INDUSTRIES, INC."
Currency,USD
Sector,Industrials
Industry,Aerospace & Defense
Country,US
IPO,"Mar 17, 1980"
Insider Percentage,28.29%
Institution Percentage,54.39%
