,0
Name,RIVERVIEW ACQUISITION CORP.
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Sep 28, 2021"
Insider Percentage,20.00%
Institution Percentage,72.17%
