,0
Name,"CYCLERION THERAPEUTICS, INC."
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"Mar 18, 2019"
Insider Percentage,13.69%
Institution Percentage,56.30%
