,0
Name,PERFORMANCE SHIPPING INC.
Currency,USD
Sector,Industrials
Industry,Marine Shipping
Country,GR
IPO,"Jan 1, 2011"
Insider Percentage,10.44%
Institution Percentage,9.67%
