,0
Name,CALIFORNIA RESOURCES CORPORATION
Currency,USD
Sector,Energy
Industry,Oil & Gas E&P
Country,US
IPO,"Aug 4, 2020"
Insider Percentage,0.70%
Institution Percentage,94.04%
