,0
Name,GRINDROD SHIPPING HOLDINGS LTD.
Currency,USD
Sector,Industrials
Industry,Marine Shipping
Country,SG
IPO,"Jun 18, 2018"
Insider Percentage,39.55%
Institution Percentage,23.04%
