,0
Name,"FIRST MID BANCSHARES, INC."
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Mar 29, 1994"
Insider Percentage,15.52%
Institution Percentage,32.91%
